user,peak_date,generic_score,hybrid_score,generic_peak_score,hybrid_rank,generic_rank,top_reasons
EHR0096,2010-12-03,0.25074521428259494,0.6774913755985416,0.3404633648220268,752,927,job_site_count=2 (z=8.64); external_email_count=4 (z=1.35); external_email_size=174980 (z=1.03)
AWM0764,2011-01-19,0.25057453438470056,0.6773722966000106,0.7813211733666517,753,523,job_site_count=2 (z=8.64); external_email_size=36881 (z=1.23); external_email_count=1 (z=0.89)
ROB0272,2010-04-01,0.2795838061107265,0.6764246135909158,0.35673965094093285,754,919,job_site_count=2 (z=6.09); leak_site_count=1 (z=1.57); external_email_count=3 (z=1.36)
EDA0684,2010-02-01,0.9690343426600152,0.6760704716232665,0.9690343426600152,755,393,after_hours_email_count=1 (z=6.00); after_hours_logon_count=1 (z=2.45); after_hours_http_count=1 (z=3.61)
POB0343,2010-03-30,0.32887307082098005,0.6760245696349052,0.4505939627410694,756,888,job_site_count=1 (z=7.68); external_email_count=3 (z=2.38); external_email_size=69463 (z=1.17)
IJW0851,2010-11-10,0.1354951517036814,0.6759268500258242,0.2769694367323887,757,988,job_site_count=2 (z=10.00); http_domain_count=9 (z=1.12); external_email_size=45636 (z=0.53)
HRW0550,2010-03-17,0.5993847273053426,0.6750313732668791,0.5993847273053426,758,695,job_site_count=3 (z=4.42); external_attachment_email_count=3 (z=3.47); external_email_count=5 (z=1.94)
MIL0255,2010-05-24,0.3272924054759252,0.6749217798592853,0.5732586946292471,759,736,job_site_count=1 (z=7.68); external_attachment_email_count=1 (z=1.42); external_email_count=3 (z=0.96)
FRL0511,2010-04-30,0.5136674801746798,0.6742504949937,0.8807545875427363,760,446,job_site_count=2 (z=5.43); external_attachment_email_count=1 (z=2.00); external_email_count=2 (z=1.90)
KTG0091,2010-08-17,0.5535548455486036,0.6739844854062266,0.5535548455486036,761,776,job_site_count=2 (z=4.95); external_attachment_email_count=3 (z=3.63); external_email_count=5 (z=1.54)
WGS0516,2010-04-26,0.13267544859522135,0.6739596152989916,0.4230509784709377,762,899,job_site_count=2 (z=10.00); http_domain_count=3 (z=1.96); logon_pc_count=1 (z=0.68)
JXH0493,2010-03-01,0.13105066127982748,0.672826042753368,0.49949617034867155,763,850,job_site_count=5 (z=10.00); http_domain_count=10 (z=1.07); external_email_size=28532 (z=0.58)
HRD0635,2010-05-10,0.9643197286473325,0.6727812060330227,0.9643197286473325,764,398,after_hours_logon_count=1 (z=5.39); after_hours_email_count=1 (z=2.31); external_email_size=36683 (z=1.70)
HAM0985,2011-03-17,0.25383052930444716,0.6725221270843307,0.6374696165090338,765,654,leak_site_count=2 (z=6.09); external_email_count=5 (z=1.46); external_email_size=150215 (z=0.87)
HIA0414,2010-08-02,0.2540270655556829,0.6718497626366982,0.60117284526765,766,692,leak_site_count=2 (z=4.27); job_site_count=2 (z=2.53); external_email_count=4 (z=1.27)
NMF0780,2010-12-13,0.5626522524455911,0.6715140447522283,0.7766795905042608,767,527,job_site_count=1 (z=4.80); external_attachment_email_count=2 (z=2.70); external_email_count=2 (z=2.08)
TEM0977,2010-04-13,0.32104726105163267,0.6705647023539651,0.32104726105163267,768,942,job_site_count=1 (z=7.68); external_email_count=7 (z=2.23); external_email_size=190089 (z=1.19)
SVS0871,2010-06-21,0.25912581599211154,0.669157546041008,0.45998353854064583,769,880,leak_site_count=1 (z=6.00); external_email_count=8 (z=1.32); logon_pc_count=2 (z=1.21)
ZDW0859,2010-05-04,0.12441750167036214,0.6681982569793224,0.5366263809413077,770,815,job_site_count=5 (z=10.00); external_email_size=26948 (z=0.60); logon_pc_count=1 (z=0.64)
AAL0706,2010-09-20,0.9549647920543428,0.6662545060844253,0.9549647920543428,771,404,external_attachment_email_count=1 (z=7.68); external_email_count=1 (z=2.00); external_email_size=27106 (z=1.96)
LHN0151,2010-08-06,0.3147513502654507,0.6661722064566289,0.9541029959439085,772,405,job_site_count=1 (z=7.68); external_email_count=3 (z=1.86); external_email_size=76944 (z=1.18)
OMS0101,2011-04-26,0.1321575129953802,0.6654614834775111,0.5484382792857279,773,789,leak_site_count=2 (z=7.04); external_email_size=25695 (z=0.64); http_domain_count=5 (z=0.92)
HCL0113,2010-06-09,0.45236329262798486,0.6644395064846407,0.6011411156339732,774,693,job_site_count=1 (z=6.00); external_attachment_email_count=2 (z=2.76); external_email_count=3 (z=1.30)
OMM0944,2011-01-11,0.4523261019874909,0.6644135595261565,0.49418445288178786,775,856,job_site_count=1 (z=6.00); external_email_count=1 (z=2.38); external_email_size=22852 (z=2.32)
JCR0921,2010-08-24,0.31108713002893285,0.6636157737334769,0.8379384844872306,776,475,job_site_count=1 (z=7.68); external_attachment_email_count=1 (z=1.59); external_email_size=48628 (z=0.82)
MSD0939,2010-03-30,0.6393292781919121,0.6635819026207492,0.6856348294258955,777,609,external_attachment_email_count=1 (z=5.39); job_site_count=1 (z=3.74); external_email_count=2 (z=1.10)
AQD0820,2010-03-31,0.7919076909877026,0.6632785504867041,0.7919076909877026,778,510,external_attachment_email_count=2 (z=3.11); after_hours_email_count=4 (z=3.87); job_site_count=1 (z=1.91)
CCW0031,2011-04-14,0.38046371487054037,0.6631783951789835,0.5465907629784964,779,794,job_site_count=2 (z=4.95); leak_site_count=1 (z=1.35); external_attachment_email_count=2 (z=1.81)
CKB0427,2010-09-30,0.3633094116286156,0.6629420878417515,0.5994184968326502,780,694,job_site_count=2 (z=7.04); external_attachment_email_count=1 (z=1.40); external_email_count=3 (z=1.28)
AKC0924,2011-01-20,0.7192225850327474,0.661761274310706,0.8651279197749798,781,453,external_attachment_email_count=3 (z=4.55); job_site_count=1 (z=2.75); external_email_count=6 (z=2.51)
UIR0043,2010-04-23,0.43126652611581956,0.6606463879515592,0.6498506575725516,782,636,job_site_count=4 (z=6.19); external_attachment_email_count=2 (z=1.81); after_hours_logon_count=3 (z=0.85)
WVB0539,2010-06-10,0.4358616674130209,0.6594894223060117,0.5734383449729846,783,735,leak_site_count=3 (z=4.37); external_attachment_email_count=2 (z=2.29); external_email_count=7 (z=1.35)
EFS0882,2010-12-17,0.11095673704804965,0.6588070258474765,0.4053693779162965,784,907,job_site_count=2 (z=10.00); http_domain_count=3 (z=1.48); logon_pc_count=1 (z=0.65)
WNB0908,2010-11-02,0.9427601425253022,0.6577396343199783,0.9427601425253022,785,410,external_attachment_email_count=3 (z=6.03); external_email_count=3 (z=2.71); external_email_size=75136 (z=1.55)
DBG0261,2010-06-10,0.5773178596153979,0.6562042592398518,0.5847907197417948,786,719,job_site_count=1 (z=4.36); external_attachment_email_count=2 (z=3.88); external_email_count=4 (z=1.73)
CMW0783,2011-02-16,0.10710775354103912,0.656121688517004,0.44760463552542157,787,890,job_site_count=2 (z=10.00); http_domain_count=2 (z=1.25); logon_pc_count=1 (z=0.73)
MDM0976,2010-09-13,0.21493996446413685,0.6555383915907651,0.29718823548658047,788,968,leak_site_count=2 (z=5.43); job_site_count=1 (z=1.09); external_email_count=4 (z=1.02)
MSZ0310,2010-01-20,0.23844691788180453,0.6547304078245147,0.5257936955932817,789,829,leak_site_count=1 (z=6.00); external_attachment_email_count=1 (z=0.81); external_email_count=4 (z=0.89)
SER0165,2010-12-17,0.24761000719819462,0.6535047072721205,0.3327886524410101,790,933,leak_site_count=2 (z=3.28); job_site_count=2 (z=3.68); external_email_count=4 (z=1.27)
ASV0946,2010-04-01,0.9361927545206178,0.6531577357120589,0.9361927545206178,791,415,external_attachment_email_count=1 (z=5.39); external_email_size=30268 (z=2.77); external_email_count=1 (z=2.75)
HAC0282,2010-03-29,0.2915674069215796,0.6499973622632303,0.621429969411459,792,666,job_site_count=1 (z=7.68); external_attachment_email_count=1 (z=1.34); external_email_size=37507 (z=0.89)
HKB0418,2010-02-11,0.14517173621410645,0.6472295125669,0.33363822602305643,793,932,job_site_count=2 (z=6.86); leak_site_count=1 (z=1.81); external_email_size=38751 (z=0.76)
YJF0532,2011-01-06,0.927401815323187,0.6470245223185026,0.927401815323187,794,419,external_attachment_email_count=2 (z=6.09); external_email_count=2 (z=2.76); external_email_size=49837 (z=1.84)
BSA0431,2010-11-04,0.3540389508402666,0.6463927635142398,0.7347658880000977,795,565,job_site_count=4 (z=6.87); external_attachment_email_count=1 (z=2.00); external_email_size=107505 (z=0.79)
LHB0967,2011-04-05,0.4249439194375963,0.6453097112355323,0.7249413242551445,796,574,job_site_count=1 (z=6.00); external_email_size=48463 (z=2.56); external_email_count=1 (z=2.38)
AMJ0297,2011-03-03,0.4237092351571963,0.6444483035980438,0.7740723985099441,797,528,job_site_count=1 (z=6.00); external_email_size=28468 (z=2.40); external_email_count=1 (z=2.38)
MKS0204,2010-11-30,0.2822463310979382,0.6434942861072016,0.6176010039543655,798,671,job_site_count=1 (z=7.68); external_email_count=3 (z=1.60); external_email_size=113018 (z=1.19)
JIG0128,2010-08-13,0.28209960602291834,0.6433919197757924,0.6136614553207619,799,674,job_site_count=1 (z=7.68); after_hours_email_count=1 (z=1.87); external_email_size=50817 (z=0.83)
IWM0816,2010-09-16,0.7400487272350461,0.642581775898244,0.7400487272350461,800,562,external_attachment_email_count=3 (z=2.55); job_site_count=1 (z=2.17); external_email_count=5 (z=1.93)
BAH0875,2011-05-12,0.9208777865558826,0.6424728743413135,0.9208777865558826,801,425,after_hours_http_count=2 (z=10.00); after_hours_logon_count=1 (z=2.65); external_email_count=4 (z=0.97)
LLV0602,2010-04-14,0.19685904250572497,0.6398963720332835,0.6135250003376523,802,675,job_site_count=2 (z=8.64); external_email_count=4 (z=1.06); external_email_size=99197 (z=0.85)
DVW0103,2011-01-19,0.2710028192749577,0.6396866189976628,0.32905380118648103,803,937,job_site_count=3 (z=7.75); external_email_count=3 (z=1.36); external_email_size=100426 (z=1.15)
CKD0680,2011-05-03,0.27666414392906935,0.6395997369196187,0.6470860547758167,804,639,job_site_count=1 (z=7.68); external_email_count=5 (z=1.87); external_email_size=134907 (z=1.10)
BCB0679,2011-01-06,0.4118403351091248,0.636167675657529,0.5104762820839647,805,841,job_site_count=1 (z=6.00); external_attachment_email_count=3 (z=1.77); external_email_count=6 (z=1.79)
DPS0262,2010-03-19,0.9105544472395142,0.6352705445857076,0.9105544472395142,806,431,after_hours_http_count=1 (z=7.68); after_hours_logon_count=1 (z=3.00); external_email_count=3 (z=1.44)
JMH0543,2010-10-12,0.5652958448155,0.6333939649556378,0.751146172752274,807,553,job_site_count=2 (z=4.11); external_attachment_email_count=1 (z=3.32); external_email_count=4 (z=1.81)
VMJ0147,2011-03-29,0.4060582873559433,0.6321336888529837,0.5392219470522185,808,809,job_site_count=1 (z=6.00); external_attachment_email_count=4 (z=1.93); external_email_count=7 (z=1.42)
EIP0997,2011-02-14,0.7882973285225793,0.6312101839987456,0.7882973285225793,809,516,after_hours_email_count=3 (z=10.00); job_site_count=1 (z=1.40); external_email_count=4 (z=1.64)
NJC0705,2010-04-22,0.9045758889965098,0.6310994574394254,0.9045758889965098,810,435,external_attachment_email_count=1 (z=6.00); external_email_count=1 (z=2.75); external_email_size=19625 (z=2.58)
NBH0256,2010-01-19,0.4039674074614936,0.6306749354382514,0.5528881127465466,811,778,job_site_count=1 (z=6.00); external_attachment_email_count=2 (z=1.85); external_email_count=2 (z=1.07)
MSS0001,2010-01-25,0.28284629177041665,0.6293182783539131,0.44145470367964007,812,893,leak_site_count=3 (z=5.31); external_attachment_email_count=2 (z=1.43); external_email_count=13 (z=0.78)
ECF0828,2010-04-27,0.9014458949641662,0.6289157406726741,0.9014458949641662,813,436,after_hours_http_count=1 (z=7.68); external_email_size=40339 (z=3.05); external_email_count=1 (z=3.00)
LFS0071,2010-11-15,0.19622735634335,0.6252748997744302,0.31491747467546,814,945,leak_site_count=1 (z=6.00); external_email_count=3 (z=0.92); external_email_size=129972 (z=0.89)
FHS0837,2010-08-26,0.8962207650682424,0.6252703012104017,0.8962207650682424,815,440,after_hours_http_count=1 (z=6.00); external_email_count=1 (z=3.74); external_email_size=18955 (z=3.52)
RRA0938,2010-08-20,0.527762837730686,0.6245516971131478,0.5953973936209859,816,696,leak_site_count=2 (z=3.15); external_attachment_email_count=3 (z=2.89); external_email_count=4 (z=1.73)
HPM0986,2010-01-19,0.14311263101708457,0.6238921650359127,0.2984195730077986,817,966,leak_site_count=4 (z=6.44); external_email_count=4 (z=0.75); external_email_size=108690 (z=0.72)
ZJS0269,2010-05-17,0.3148817534786648,0.6225817468086847,0.340351793148483,818,928,leak_site_count=2 (z=4.95); external_email_count=4 (z=2.24); external_email_size=123459 (z=1.31)
MLD0755,2010-09-27,0.39069813732178577,0.6214173051082227,0.4625771323161048,819,878,job_site_count=1 (z=6.00); external_attachment_email_count=5 (z=1.84); external_email_count=8 (z=1.45)
KQS0415,2010-10-14,0.47759532387337106,0.6209894702839714,0.6038986932869314,820,686,job_site_count=2 (z=4.95); external_attachment_email_count=3 (z=3.45); external_email_count=4 (z=1.26)
IAT0263,2010-08-30,0.5487753660287537,0.6205213824746448,0.5487753660287537,821,788,job_site_count=2 (z=4.09); external_attachment_email_count=2 (z=2.78); external_email_count=5 (z=2.05)
ASD0577,2011-01-20,0.43730250146760136,0.6181857456247511,0.5636640693813748,822,754,job_site_count=1 (z=5.39); external_email_size=36439 (z=2.46); external_email_count=1 (z=2.38)
BNG0237,2010-03-08,0.4367262878818487,0.6177837361463191,0.5473704943317415,823,792,job_site_count=1 (z=5.39); external_attachment_email_count=3 (z=2.33); external_email_count=3 (z=1.18)
UFK0208,2010-07-27,0.24427235839300612,0.6170008167781792,0.5478200166953168,824,790,job_site_count=1 (z=7.68); external_attachment_email_count=1 (z=0.88); external_email_count=4 (z=0.92)
BEC0505,2010-10-15,0.2441880770957907,0.6169420158731452,0.5046868671356335,825,846,job_site_count=1 (z=7.68); external_email_count=5 (z=1.23); external_email_size=146345 (z=0.85)
AAW0353,2010-09-30,0.29603312550313876,0.6160051440332792,0.41205363651220556,826,903,job_site_count=2 (z=7.04); external_email_size=24027 (z=1.51); external_email_count=1 (z=1.17)
IUY0279,2010-02-11,0.070812388045689,0.6155154889879564,0.698781504435924,827,600,job_site_count=2 (z=9.74); logon_pc_count=1 (z=0.54); http_domain_count=4 (z=0.62)
QNP0216,2010-03-03,0.30351882567702776,0.6142585871098043,0.4410138587492787,828,894,job_site_count=2 (z=6.92); external_email_count=6 (z=1.60); external_email_size=166366 (z=0.95)
HOB0994,2011-02-14,0.4114002930694581,0.6137245110159902,0.7693284866687757,829,530,job_site_count=3 (z=5.62); external_attachment_email_count=1 (z=2.05); external_email_size=80285 (z=1.13)
SSR0278,2010-07-13,0.23860761318229531,0.613048668956753,0.28683825811996444,830,978,job_site_count=1 (z=7.68); external_email_count=4 (z=1.15); external_email_size=114331 (z=0.90)
SBQ0786,2010-07-08,0.5784210066410287,0.61169997326297,0.5784210066410287,831,726,external_attachment_email_count=5 (z=3.99); leak_site_count=2 (z=2.56); external_email_count=9 (z=1.62)
NCK0295,2010-07-13,0.37214442332665826,0.6084728534837152,0.8046944791348075,832,501,job_site_count=1 (z=6.00); external_email_size=42009 (z=1.81); external_email_count=1 (z=1.73)
EWH0191,2011-03-15,0.08370940889099483,0.6077078308053973,0.5028318272859031,833,848,job_site_count=1 (z=4.80); leak_site_count=2 (z=3.32); external_email_size=49449 (z=0.52)
RJB0088,2010-09-10,0.2304216111745433,0.6073375047652981,0.3106801740095328,834,953,job_site_count=1 (z=7.68); external_email_count=3 (z=1.30); external_email_size=107609 (z=0.98)
KDS0349,2010-08-03,0.22419199507995816,0.6070279044430124,0.28063481034854476,835,986,job_site_count=3 (z=7.75); external_email_count=7 (z=1.36); external_email_size=200269 (z=0.85)
LAF0991,2010-04-28,0.5356527751794663,0.606612420196362,0.6659738412944033,836,623,job_site_count=5 (z=4.01); after_hours_email_count=6 (z=3.72); external_email_count=6 (z=1.94)
MOP0763,2010-07-13,0.1419595605155531,0.6015944078540938,0.43054059459079674,837,895,job_site_count=2 (z=8.64); http_domain_count=4 (z=2.13); logon_pc_count=1 (z=0.71)
GCC0744,2010-12-02,0.2141092062415959,0.599993400602294,0.26833613279488605,838,994,job_site_count=3 (z=7.75); external_email_count=6 (z=1.12); external_email_size=160371 (z=0.76)
DZC0228,2010-09-07,0.35986479102749747,0.5999056681587192,0.7638561285536544,839,537,job_site_count=1 (z=6.00); external_attachment_email_count=1 (z=1.70); external_email_count=3 (z=1.04)
BBH0810,2010-12-29,0.44984693283327065,0.5998553921220224,0.5408483963540267,840,805,job_site_count=3 (z=4.92); after_hours_http_count=3 (z=3.24); http_domain_count=8 (z=1.59)
SAT0194,2010-09-13,0.45602857278211784,0.5993320856266752,0.5473071268811656,841,793,job_site_count=3 (z=4.84); external_attachment_email_count=2 (z=2.49); external_email_count=5 (z=1.49)
KBL0260,2010-10-29,0.21880190051769274,0.5992307298884257,0.2882201164622331,842,976,job_site_count=1 (z=7.68); external_email_count=4 (z=1.26); external_email_size=116652 (z=0.91)
BKW0374,2010-10-14,0.6371475548381199,0.598443069638387,0.7166206691449689,843,585,external_attachment_email_count=3 (z=2.99); job_site_count=2 (z=2.65); external_email_count=6 (z=1.85)
HJS0072,2010-02-03,0.7569404965101563,0.5983229576694263,0.7569404965101563,844,547,usb_file_count=10 (z=1.78); external_attachment_email_count=2 (z=1.94); file_count=10 (z=1.78)
YEV0793,2011-01-25,0.5749863405676195,0.598152811188789,0.6472862564864589,845,638,external_attachment_email_count=3 (z=3.78); job_site_count=3 (z=3.39); external_email_count=5 (z=1.74)
EZH0736,2010-11-29,0.35672142965634523,0.5977126253416362,0.6434048361382042,846,644,job_site_count=4 (z=6.00); external_attachment_email_count=1 (z=1.52); external_email_count=4 (z=1.05)
ANM0123,2010-02-05,0.8566636555995025,0.5976723178601181,0.8566636555995025,847,460,usb_file_count=6 (z=1.96); after_hours_http_count=1 (z=3.11); file_count=6 (z=1.96)
PGH0184,2010-04-26,0.5448040160123052,0.5976340452861398,0.7036659408538273,848,594,job_site_count=1 (z=3.74); external_attachment_email_count=1 (z=3.00); external_email_size=16731 (z=1.29)
IMG0320,2010-06-10,0.13619071704178626,0.5975696333375123,0.5077135054951619,849,844,job_site_count=2 (z=8.64); http_domain_count=10 (z=0.91); external_email_size=39899 (z=0.54)
ABN0239,2010-06-10,0.49104678836849586,0.5964478446552276,0.6219248252705895,850,664,job_site_count=3 (z=4.37); external_attachment_email_count=2 (z=2.73); external_email_count=4 (z=1.65)
BVN0514,2010-02-19,0.8546040997594608,0.5962354184368331,0.8546040997594608,851,461,external_attachment_email_count=1 (z=6.71); external_email_count=2 (z=2.45); external_email_size=85377 (z=1.47)
YJV0699,2010-12-06,0.1507152284015024,0.5935222523731412,0.521195851168144,852,832,leak_site_count=1 (z=6.00); http_domain_count=2 (z=2.34); logon_pc_count=1 (z=0.71)
XLB0710,2010-02-01,0.8474341649025258,0.5912331383040877,0.8474341649025258,853,467,external_email_count=1 (z=6.00); external_email_size=47947 (z=6.00); logon_pc_count=1 (z=0.63)
AHG0634,2010-03-09,0.39856438382982873,0.5911591519239796,0.838081077352114,854,474,job_site_count=1 (z=5.39); after_hours_email_count=2 (z=2.71); external_email_count=3 (z=2.03)
NAR0981,2010-07-20,0.26284510070723316,0.5901554171406685,0.4916021281946385,855,857,leak_site_count=3 (z=5.00); external_email_count=4 (z=1.27); external_email_size=126685 (z=0.92)
HJA0018,2010-03-04,0.35467013200653463,0.5901071950325304,0.7167760289040898,856,584,leak_site_count=3 (z=4.21); external_attachment_email_count=2 (z=1.52); external_email_count=3 (z=1.19)
CMM0487,2010-05-21,0.20516076429158167,0.5897136581027668,0.26601558293327826,857,996,job_site_count=2 (z=7.68); external_email_count=6 (z=1.16); external_email_size=152656 (z=0.78)
QCH0110,2010-12-09,0.34334601727690756,0.5883809422862146,0.42752501434970286,858,898,job_site_count=2 (z=6.00); external_email_count=2 (z=2.43); external_email_size=50253 (z=1.62)
RGH0728,2010-12-17,0.3930815280690374,0.5873339037187763,0.4945108341564309,859,855,job_site_count=1 (z=5.39); external_attachment_email_count=2 (z=1.65); external_email_count=10 (z=1.82)
MAD0753,2010-03-24,0.33833076492114994,0.5848819290147558,0.45764290013912823,860,883,job_site_count=3 (z=6.00); external_attachment_email_count=2 (z=1.46); external_email_count=6 (z=1.31)
HDL0748,2010-12-01,0.1979669392213325,0.5846947103793372,0.28692078069854104,861,977,job_site_count=1 (z=7.68); external_email_size=155161 (z=0.86); external_email_count=4 (z=0.81)
CJH0702,2010-12-22,0.33632915968855753,0.5834854602478309,0.605530368208416,862,683,job_site_count=1 (z=6.00); external_email_count=1 (z=1.73); external_email_size=26648 (z=1.73)
AMH0794,2011-02-02,0.5268986401174721,0.580854444298363,0.692323580917772,863,606,job_site_count=3 (z=3.67); external_attachment_email_count=1 (z=2.17); external_email_count=4 (z=2.44)
QPM0727,2010-02-22,0.23142339486112193,0.5806909870969048,0.2963014877001899,864,969,job_site_count=4 (z=7.21); external_email_count=7 (z=1.53); external_email_size=255325 (z=0.90)
JRH0455,2010-02-01,0.8315518860734489,0.5801524786558946,0.8315518860734489,865,481,external_attachment_email_count=1 (z=6.00); external_email_count=1 (z=2.14); external_email_size=26819 (z=2.12)
IHK0841,2011-03-08,0.8308960575503758,0.5796949238723552,0.8308960575503758,866,482,after_hours_email_count=1 (z=7.68); external_email_size=30545 (z=2.56); external_email_count=1 (z=2.55)
JCR0770,2010-07-07,0.8248781246561138,0.5754963660391491,0.8248781246561138,867,491,external_attachment_email_count=2 (z=4.95); external_email_count=3 (z=3.17); external_email_size=66179 (z=1.50)
AGB0186,2010-01-28,0.12369818859892079,0.5746731548364563,0.48210970675184717,868,865,leak_site_count=1 (z=6.00); http_domain_count=3 (z=1.93); logon_pc_count=1 (z=0.58)
EGD0409,2010-05-10,0.28983068626620007,0.574494095248454,0.4720456446661006,869,873,leak_site_count=2 (z=4.57); external_attachment_email_count=1 (z=0.99); external_email_count=3 (z=0.97)
CKB0482,2010-05-18,0.1226760252727097,0.5739600176321229,0.28519782924449016,870,980,leak_site_count=1 (z=6.00); external_email_size=61128 (z=0.60); logon_pc_count=1 (z=0.68)
DDA0476,2010-08-02,0.18248523827446017,0.5738935236722169,0.5261443086520577,871,828,job_site_count=1 (z=7.68); external_email_size=97658 (z=0.75); http_domain_count=9 (z=1.04)
CJG0470,2011-02-23,0.8211458060254943,0.5728924228084844,0.8211458060254943,872,493,external_email_size=23870 (z=5.42); external_email_count=1 (z=5.39); http_domain_count=1 (z=1.20)
PIS0522,2011-04-19,0.8198046484588658,0.5719567314829297,0.8198046484588658,873,494,external_attachment_email_count=2 (z=4.57); external_email_count=3 (z=3.23); external_email_size=81947 (z=1.87)
SAP0867,2010-07-02,0.1780027943663038,0.5707662372246659,0.2622604547439951,874,999,job_site_count=2 (z=7.68); external_email_size=132673 (z=0.79); external_email_count=4 (z=0.69)
KSP0357,2010-12-02,0.7086900801546712,0.5696835263064962,0.7086900801546712,875,589,external_attachment_email_count=2 (z=2.61); external_email_count=6 (z=2.46); after_hours_logon_count=4 (z=1.43)
AMM0014,2010-01-29,0.15395832803293127,0.5657909118181692,0.2637908231803269,876,998,job_site_count=2 (z=7.88); external_email_count=5 (z=0.92); external_email_size=151996 (z=0.75)
AJR0319,2010-07-24,0.8094800093942426,0.5647534949262158,0.8094800093942426,877,499,after_hours_logon_count=2 (z=3.18); after_hours_http_count=7 (z=2.95); after_hours_email_count=7 (z=2.75)
COM0321,2011-03-01,0.168234930626422,0.5639514485689345,0.3091964126329356,878,955,job_site_count=1 (z=7.68); http_domain_count=14 (z=1.33); external_email_size=44403 (z=0.66)
TLK0993,2010-12-02,0.37908922080880175,0.5635661711992141,0.5845266500919953,879,722,job_site_count=4 (z=5.14); after_hours_email_count=4 (z=2.26); after_hours_http_count=3 (z=1.93)
HAH0248,2011-03-17,0.6400092713405042,0.56144001463402,0.6400092713405042,880,653,external_attachment_email_count=3 (z=3.64); job_site_count=2 (z=1.98); external_email_count=7 (z=2.42)
CNE0352,2011-05-06,0.4703828982509684,0.5601653744302393,0.5428263258844064,881,799,job_site_count=5 (z=3.99); external_attachment_email_count=2 (z=2.87); external_email_count=6 (z=1.26)
GCR0554,2010-12-14,0.6245088567510456,0.560103299329064,0.6426364505537178,882,645,external_attachment_email_count=3 (z=4.06); job_site_count=3 (z=2.14); external_email_count=4 (z=1.92)
FQA0854,2011-02-01,0.2895587672399238,0.555897073248664,0.5380816065750771,883,813,job_site_count=2 (z=6.09); external_attachment_email_count=2 (z=1.32); external_email_size=97690 (z=0.80)
ANT0430,2011-02-17,0.3826278849620787,0.5547331175551627,0.6271967822271071,884,660,job_site_count=2 (z=4.95); external_email_count=6 (z=2.44); external_attachment_email_count=1 (z=0.98)
TRK0914,2010-11-19,0.7941245611711292,0.5540403915147413,0.7941245611711292,885,509,after_hours_http_count=3 (z=4.61); after_hours_email_count=2 (z=3.34); external_email_count=4 (z=1.81)
VEB0935,2011-04-28,0.15187667689961126,0.5525387134106945,0.33841783015189364,886,929,job_site_count=1 (z=7.68); http_domain_count=7 (z=1.30); external_email_size=22390 (z=0.67)
TVS0006,2011-01-25,0.29196765768362404,0.5525355751281098,0.4438591423939396,887,891,job_site_count=1 (z=6.00); external_attachment_email_count=4 (z=1.16); external_email_count=7 (z=0.92)
NMC0486,2010-03-23,0.29113660799253366,0.5519557730180468,0.30362818221769466,888,959,job_site_count=1 (z=6.00); external_email_count=11 (z=2.31); external_email_size=335155 (z=1.09)
MAD0496,2010-03-21,0.7890015329500223,0.5504661857790853,0.7890015329500223,889,514,after_hours_logon_count=1 (z=2.11); after_hours_http_count=12 (z=2.71); after_hours_email_count=10 (z=2.54)
JCC0225,2010-01-26,0.2881382267654507,0.5498638791386866,0.4227139644752618,890,900,job_site_count=2 (z=6.00); after_hours_logon_count=4 (z=1.46); logon_pc_count=6 (z=1.13)
AKF0709,2011-04-14,0.14798741824175896,0.5498252771377741,0.5744072403324564,891,732,job_site_count=1 (z=7.68); http_domain_count=2 (z=2.42); logon_pc_count=1 (z=0.63)
GCS0518,2011-04-21,0.28803630192170004,0.5497927687825814,0.4426374751585593,892,892,job_site_count=1 (z=6.00); external_email_count=2 (z=2.07); external_email_size=49288 (z=1.38)
SDO0170,2010-06-21,0.2865035924044808,0.5487234365612657,0.4988574441330805,893,851,job_site_count=4 (z=6.00); external_email_count=8 (z=1.60); external_email_size=229419 (z=0.90)
DMG0358,2011-03-16,0.6103030365483478,0.5469392366806484,0.6103030365483478,894,680,external_attachment_email_count=5 (z=2.34); job_site_count=2 (z=2.08); external_email_count=7 (z=1.72)
KAC0124,2011-01-28,0.2832005735671047,0.5464190048142591,0.7030598427559162,895,596,job_site_count=1 (z=6.00); external_email_count=5 (z=1.59); external_email_size=178483 (z=1.00)
NSS0876,2010-09-30,0.23663795927196837,0.5463904528888143,0.31350071519965067,896,949,job_site_count=3 (z=6.56); external_email_count=5 (z=1.34); external_email_size=168005 (z=0.91)
LQP0508,2010-05-27,0.7827491204335035,0.5461040375117466,0.7827491204335035,897,521,external_attachment_email_count=2 (z=4.95); external_email_count=3 (z=2.55); external_email_size=95093 (z=1.49)
CAM0102,2011-02-03,0.2630949564132179,0.5405100110061519,0.35308621622802994,898,921,leak_site_count=2 (z=4.39); external_email_count=4 (z=1.53); external_email_size=92001 (z=0.89)
KDT0346,2011-03-28,0.511744386555706,0.5401044469808619,0.7341426152066785,899,568,job_site_count=1 (z=3.15); external_attachment_email_count=1 (z=2.05); external_email_count=2 (z=1.96)
NWK0215,2011-03-27,0.7732047858338561,0.5394451994189694,0.7732047858338561,900,529,after_hours_logon_count=3 (z=2.90); after_hours_email_count=9 (z=2.70); external_attachment_email_count=2 (z=1.29)
