user,event_date,logon_count,after_hours_logon_count,logon_pc_count,device_connect_count,after_hours_device_count,device_pc_count,file_count,unique_file_count,after_hours_file_count,usb_file_count,usb_executable_count,http_count,http_domain_count,after_hours_http_count,job_site_count,leak_site_count,keylogger_site_count,email_count,external_email_count,external_attachment_email_count,external_email_size,after_hours_email_count,mass_recipient_email_count,z_after_hours_logon_count,z_logon_pc_count,z_logon_count,z_after_hours_device_count,z_device_connect_count,z_usb_file_count,z_file_count,z_unique_file_count,z_after_hours_file_count,z_http_domain_count,z_after_hours_http_count,z_external_email_count,z_external_attachment_email_count,z_external_email_size,z_after_hours_email_count,z_mass_recipient_email_count,z_job_site_count,z_leak_site_count,z_keylogger_site_count,z_usb_executable_count,generic_score,hybrid_score
BJM0111,2011-02-19,2.0,2.0,1.0,6.0,6.0,1.0,24.0,24.0,24.0,24.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,23866.0,1.0,0.0,3.6837925144728816,0.5773502691896258,1.467591019971415,6.787699932566692,0.40040046641371413,0.7150472183374669,0.7107027666403767,0.7107027666403767,7.681145747868611,0.24630677078023178,4.798214540391232,1.1292906652303503,0.0,1.4379682102511102,7.681145747868607,0.0,0.0,0.0,0.0,0.0,2.42347856531477,1.6907989990568162
MOH0273,2010-05-01,1.0,1.0,1.0,8.0,8.0,1.0,25.0,25.0,25.0,25.0,0.0,6.0,5.0,6.0,0.0,0.0,0.0,5.0,5.0,0.0,163977.0,5.0,0.0,5.385164807134499,0.5773502691896254,0.5773502691896254,5.556328265091395,0.6107125563289958,0.6702412914242117,0.6702412914242113,0.6702412914242113,5.461795771951282,0.7660247570325839,6.581159515114486,1.7420650005592115,0.0,0.9688322821780555,7.864498860288464,0.0,0.0,0.0,0.0,0.0,2.4197152118533336,1.688173403618605
FOB0756,2010-09-26,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,47990.0,2.0,0.0,1.924405828613397,0.0,0.27180459821450653,5.385164807134499,1.266574716567204,4.087663386218849,4.087663386218849,4.087663386218849,6.0,0.0,1.4319484957853,1.4827362126924775,1.344957291073202,0.9123729976363275,2.590027857623577,0.0,0.0,0.0,0.0,0.0,2.4166580981158092,1.6860405335691693
TDS0984,2010-05-30,2.0,2.0,1.0,1.0,1.0,1.0,27.0,27.0,27.0,27.0,0.0,8.0,7.0,8.0,0.0,1.0,0.0,4.0,3.0,1.0,68557.0,4.0,0.0,2.2373874313185267,0.12329092548960312,0.45109890184004386,4.798214540391232,1.4824302080425578,1.9623698182370575,1.9623698182370575,1.9623698182370575,7.681145747868607,1.1449533441406414,3.0473692028927966,0.7855404109769408,1.8126539343499315,0.6634989642962451,1.9887772165624333,0.0,0.0,2.3804761428476167,0.0,0.0,2.1375838637329774,1.685097265394325
AJD0074,2010-05-22,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,7.0,2.0,2.0,75178.0,7.0,0.0,1.970413688016225,0.23394477323996496,0.5893583541152283,7.681145747868606,2.4242645862871686,1.1655551477295891,1.1655551477295891,1.1655551477295891,10.0,0.4394845810061267,3.1245305165199535,0.3700841702673245,1.794052692311438,0.6910304127777679,3.7110021540202967,0.0,0.0,0.0,0.0,0.0,2.411074106354159,1.6821447253633668
KKW0879,2010-12-25,3.0,3.0,2.0,9.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,6.0,3.0,0.0,78690.0,6.0,0.0,6.934760925288563,1.4675910199714155,2.113486894991429,7.352063380498326,0.6486645325007719,0.0,0.0,0.0,4.798214540391216,0.0,3.497585468865257,0.6511363242308599,0.0,0.6755621987669967,9.698340489052315,0.0,0.0,0.0,0.0,0.0,2.4065314020607733,1.6789753967865861
PNH0761,2010-06-07,2.0,1.0,1.0,1.0,0.0,1.0,26.0,26.0,0.0,26.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,37566.0,0.0,0.0,3.0,0.5171766591661136,1.3929271462405919,0.0,2.2414274688404925,2.8010845435211107,2.8010845435211107,2.8010845435211107,0.0,1.2377366849468214,6.0,1.0570667736831412,0.0,1.4159914860409168,0.0,0.0,0.0,7.681145747868609,0.0,0.0,1.5087408241929652,1.6778194149611416
DCH0843,2011-02-08,2.0,1.0,1.0,5.0,5.0,1.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.358898943540673,0.7071067811865476,1.7503972150553782,4.106830594019823,4.012617676521958,5.242803593845746,5.242803593845746,5.242803593845746,5.242803593845746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.403807671706113,1.6770751197949625
CSC0217,2010-06-10,8.0,1.0,7.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,68103.0,0.0,0.0,0.0,1.2092102844422365,1.359594328771515,0.0,6.0,6.0,6.0,6.0,0.0,0.6982979885937681,0.0,0.4098766862900477,0.0,0.7933980593039476,0.0,0.0,0.0,0.0,0.0,6.0,1.703764438339073,1.6770449569807486
IIW0249,2010-07-17,1.0,1.0,1.0,8.0,8.0,1.0,5.0,5.0,5.0,5.0,0.0,5.0,4.0,5.0,0.0,1.0,0.0,5.0,4.0,0.0,85070.0,5.0,0.0,2.3804761428476167,0.37211305114070714,0.30678774081345733,2.9256822984749546,0.39582688279410966,1.5537337184660402,1.55373371846604,1.55373371846604,10.0,0.399308304264798,3.4538234002073542,1.1454888066706075,0.0,0.6579760482325875,3.4291998489507742,0.0,0.0,3.7416573867739404,0.0,0.0,1.9659784167441845,1.6761663571170773
HPH0075,2011-02-26,2.0,2.0,1.0,7.0,7.0,1.0,27.0,27.0,27.0,27.0,0.0,9.0,7.0,9.0,2.0,2.0,0.0,13.0,7.0,1.0,211873.0,13.0,0.0,3.059245790655991,0.447213595499958,0.6703731720053947,2.590039056430231,0.3257214520436413,0.5772086750313866,0.5708749854688835,0.5708749854688835,3.0154533686277323,0.3393334686553203,2.685797304260894,0.8184908036733843,0.0,0.5644587719252419,3.1568851815386756,0.0,1.7585565558724245,8.643909088903776,0.0,0.0,1.2446795204666967,1.6741967166243064
ILJ0526,2010-11-07,2.0,2.0,1.0,3.0,3.0,1.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.385164807134505,0.07464299714576689,0.4947396086989475,10.0,1.9566491398675772,1.6856435050292375,1.6856435050292375,1.6856435050292375,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3953087714212247,1.6711456544799244
JCR0172,2011-01-15,2.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,0.0,11.0,6.0,11.0,0.0,0.0,0.0,4.0,4.0,0.0,112857.0,4.0,0.0,4.081922350620347,0.5773502691896258,0.707931664583028,6.0,1.0728458799201042,2.7815936289170358,2.625702911198308,2.625702911198308,6.0,0.5231524529811288,4.527981671056818,0.7556289170004512,0.0,0.6606764995078197,2.6738313451950915,0.0,0.0,0.0,0.0,0.0,2.385886108903935,1.6645717038864662
MLM0950,2010-09-19,2.0,2.0,1.0,3.0,3.0,1.0,7.0,7.0,7.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,25924.0,1.0,0.0,2.7560797470458605,0.11222854595892823,0.43237584971245113,3.5698129390888687,1.1223148696492822,0.5594945385281174,0.5502746953842895,0.5502746953842895,2.646705957334351,1.5936454875783999,5.385164807134504,2.549509756796392,5.385164807134504,2.526705698556194,7.681145747868606,0.0,0.0,0.0,0.0,0.0,2.384633459913264,1.663697762730184
JCR0172,2010-06-12,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,0.0,7.0,4.0,7.0,0.0,0.0,0.0,6.0,4.0,0.0,109860.0,6.0,0.0,3.0,0.4082366428513438,0.6157916235895227,10.0,2.254874239789983,1.8747014299419589,1.8747014299419589,1.8747014299419589,6.0,0.0,3.059928411764094,0.791068161287231,0.0,0.6303815461555811,2.6730742518602106,0.0,0.0,0.0,0.0,0.0,2.3819011875567986,1.6617915262024177
RLG0856,2010-05-10,3.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,0.0,9.0,7.0,3.0,0.0,0.0,0.0,10.0,2.0,1.0,51152.0,0.0,0.0,4.358898943540673,0.6287677132370126,1.3773356384930782,6.0,0.5720865466702794,2.7947253798894405,2.7947253798894405,2.7947253798894405,6.0,0.6856013824545997,6.0,0.12711058045281742,0.48745601162164487,0.5821425542055574,0.0,0.0,0.0,0.0,0.0,0.0,2.3701783399989256,1.6536127953480877
JDC0030,2010-04-11,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,7.0,7.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,7.0,3.0,2.0,86643.0,7.0,0.0,1.9421738638920403,0.040808533993030645,0.42599465065711234,10.0,2.9342754330939753,2.346024666899564,2.346024666899564,2.346024666899564,7.60706009738474,0.0,1.2598905008441703,0.21783508723898093,0.7033140127242308,0.31278756469057933,1.8397658362066382,0.0,0.0,0.0,0.0,0.0,2.370090475088967,1.6535514942481164
HRB0351,2010-01-30,2.0,2.0,1.0,1.0,1.0,1.0,27.0,27.0,27.0,27.0,0.0,9.0,5.0,9.0,0.0,1.0,0.0,11.0,9.0,1.0,286863.0,11.0,0.0,3.464101615137755,0.33941559187460846,0.581124861853754,6.0,1.6475089420958282,1.7531336206714723,1.7531336206714723,1.7531336206714723,6.0,0.09419104390864498,3.1916790444770062,2.101240609532278,1.3911168225695483,0.8547673092246029,3.981650563946966,0.0,0.0,0.33742186951413616,0.0,0.0,2.33052132199888,1.653409679145718
SBN0971,2011-04-10,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.1105794120443417,0.3333333333333339,0.3333333333333339,4.358898943540673,1.5588451444553566,2.293736013360201,2.293736013360201,2.293736013360201,5.649567677948299,0.0,0.0,0.0,0.0,0.0,3.3166247903554,0.0,0.0,0.0,0.0,6.0,1.6555299220562967,1.6433929688764861
NMS0280,2010-07-10,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,81537.0,3.0,0.0,2.549509756796389,0.30918544177933416,0.30918544177933416,3.1488638494023515,1.1825250021556233,3.287255837922637,3.287255837922637,3.287255837922637,5.716980362903639,1.0187672519550155,3.2697004732243324,2.607044872960186,0.0,1.3632639937392663,4.93513926290905,0.0,0.0,0.0,0.0,0.0,2.3482195445501044,1.638292705500073
AHD0848,2010-11-07,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.798214540391231,0.4978650175429651,0.0,6.0,1.3508777258772706,3.2725184209078586,3.2725184209078586,3.2725184209078586,6.0,0.0,0.0,0.0,0.0,0.0,5.385164807134505,0.0,0.0,0.0,0.0,0.0,2.3480776183257546,1.6381936872040148
BJM0111,2010-03-27,1.0,1.0,1.0,9.0,9.0,1.0,20.0,20.0,20.0,20.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,37650.0,2.0,0.0,3.0000000000000004,0.5516772843673703,0.35914891000499893,6.0,0.7043642042148517,0.5669666335975707,0.5632114737051029,0.5632114737051029,6.0,1.4474896174506346,6.0,0.9900486330233371,2.3062221189732472,1.3539968836488103,6.0,0.0,0.0,0.0,0.0,0.0,2.341275593485572,1.633448088478306
TDS0984,2010-03-07,2.0,2.0,2.0,1.0,1.0,1.0,27.0,27.0,27.0,27.0,0.0,5.0,5.0,5.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,2.1842419158515503,1.7210640412816725,0.38819129125361235,7.681145747868609,1.5306254351191515,1.916477475707679,1.916477475707679,1.916477475707679,8.290583360337012,0.6217600560595358,2.1263926609605943,0.0,0.0,0.0,2.2963523688193686,0.0,0.0,1.344957291073202,0.0,0.0,2.1838807350766856,1.6331109900245764
SBH0537,2010-04-24,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,9.0,7.0,3.0,228481.0,9.0,0.0,7.681145747868608,0.5773502691896257,0.761401398772991,6.0,2.655106415372406,0.0,0.0,0.0,0.0,0.3466271209845666,5.3264618418255685,1.5394101172173678,1.9491653420828767,0.9375493943441237,9.112921697484978,0.0,0.0,0.0,0.0,0.0,2.3404746275478274,1.6328892750333681
MGS0974,2010-09-18,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,5.385164807134502,0.47238955993951925,0.47238955993951925,6.0,1.1314413941278767,1.7738683893243892,1.7738683893243892,1.7738683893243892,6.0,0.4138965360779361,4.266619807656708,0.0,0.0,0.0,6.016247178518734,0.0,0.0,0.0,0.0,0.0,2.3376348533932387,1.6309080372510967
EHD0584,2010-10-13,3.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1488638494023515,0.5483431399231488,1.2478061792480308,5.1432329104726255,5.1432329104726255,4.800114153893733,4.800114153893733,4.800114153893733,4.800114153893733,1.338615903300838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3368694780567862,1.630374054458223
NGC0058,2010-10-03,2.0,2.0,2.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,0.0,5.0,4.0,5.0,0.0,0.0,0.0,4.0,1.0,0.0,24691.0,4.0,0.0,2.8519311676291683,1.3076017340293278,1.3076017340293278,4.358898943540673,1.1164859436131913,3.9516369553167023,3.9516369553167023,3.9516369553167023,6.750901336609883,0.419075548787972,2.2259696183053093,0.19636079345507554,0.0,0.7317279997243467,2.0746406894536684,0.0,0.0,0.0,0.0,0.0,2.336801516328813,1.630326639299172
ILJ0526,2010-03-27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,28554.0,3.0,0.0,6.0,0.13793125952612575,0.0,6.0,0.5464701801971038,0.0,0.0,0.0,6.0,0.22040100024425632,6.0,0.8738281277887976,1.8164613471564786,1.300499743794447,6.0,0.0,0.0,0.0,0.0,0.0,2.33062258102831,1.6260157542057976
MPT0376,2010-01-30,2.0,2.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.9209025018750063,0.022588225930293995,0.4221564094245184,10.0,2.216491047643431,1.054781995763262,1.054781995763262,1.054781995763262,4.999999999999999,0.3584457007815975,5.837013046707142,0.0,0.0,0.0,4.279036203963288,0.0,0.0,0.0,0.0,0.0,2.3282486974246206,1.6243595563427586
AJD0074,2010-03-06,2.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,1.8374375719467733,0.1552289909737554,0.44447804361436183,7.681145747868609,1.6617036612020408,2.4014283041172018,2.4014283041172018,2.4014283041172018,10.0,0.0,2.092071169357722,0.0,0.0,0.0,3.3510908457498814,0.0,0.0,0.0,0.0,0.0,2.3266130326445036,1.6232183948682586
TDS0984,2010-10-24,2.0,2.0,1.0,1.0,1.0,1.0,25.0,25.0,25.0,25.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,7.0,1.0,0.0,16601.0,7.0,0.0,2.846810672560995,0.20645334597722936,0.5480086175372748,7.681145747868609,1.4295898658133843,1.9031345515387994,1.8227060785530502,1.8227060785530502,7.877882622073787,0.565570288440821,3.0279701278210713,0.0,0.0,0.6011587079925966,4.534881862069894,0.0,0.0,0.0,0.0,0.0,2.3202860023523795,1.6188041876877068
RAW0915,2011-01-23,2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,0.0,8.0,8.0,8.0,4.0,0.0,0.0,5.0,4.0,2.0,98513.0,5.0,0.0,2.7989155296394714,0.3095709578073462,0.5972752678295494,2.267892355624544,0.5281296837416121,1.9389000996870474,1.9389000996870478,1.9389000996870478,6.75195983056292,1.073891793157682,2.8555351050586633,1.1464745619366268,1.3527024365098497,0.6652222410746712,2.2088904164361227,0.0,5.351322444848649,0.0,0.0,0.0,1.8719461771520995,1.6171323587601072
RSC0089,2010-03-13,2.0,2.0,1.0,9.0,9.0,1.0,2.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,2.0,1.0,1.0,27156.0,2.0,0.0,4.9498750024038545,0.24917114305851176,0.457881971988045,5.954943222049942,0.7271231003157437,0.33397037076711544,0.3275874029561494,0.3275874029561494,8.643909088903778,0.8363737104140523,5.851602889417415,0.022076339470429415,1.182525002155623,0.7068865856605606,4.659309006844237,0.0,0.0,0.0,0.0,0.0,2.312396229248367,1.6132996948244422
SBH0537,2010-05-30,2.0,2.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,0.0,9.0,8.0,9.0,0.0,0.0,0.0,3.0,2.0,1.0,50864.0,3.0,0.0,3.5560359302367717,0.4620950889068478,0.6308463026516433,4.798214540391232,1.8564249667492758,3.2286706731432426,3.2286706731432426,3.2286706731432426,6.0,0.7353059311687042,3.6619138343502224,0.15665449772656206,0.6215741133786206,0.47992122895226197,2.094283591081922,0.0,0.0,0.0,0.0,0.0,2.309173438933756,1.611051236465411
AJN0607,2010-04-28,2.0,0.0,1.0,3.0,0.0,1.0,5.0,5.0,0.0,4.0,1.0,7.0,6.0,0.0,0.0,1.0,0.0,7.0,6.0,3.0,159047.0,0.0,0.0,0.0,0.2233923429835071,0.5814253924234063,0.0,0.7120522346324037,1.312314742321904,1.5568759992191155,1.5568759992191155,0.0,0.6787055924318474,0.0,1.5526440006620679,1.9129102479638043,0.8874285332946936,0.0,0.0,0.0,7.681145747868609,0.0,6.0,0.7085914022524024,1.6079477252351675
CCM0136,2011-01-18,2.0,0.0,1.0,2.0,0.0,1.0,4.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6751329204860804,0.8404022638923035,0.0,3.880532114898415,6.549685389571679,6.549685389571679,6.549685389571679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.6032162741920892,1.6068950750177367
CCA0046,2010-10-14,6.0,3.0,5.0,8.0,3.0,5.0,12.0,12.0,6.0,12.0,1.0,6.0,4.0,1.0,0.0,0.0,1.0,6.0,1.0,0.0,18019.0,0.0,0.0,0.9842250444565349,0.9394866588305186,1.1423229256889502,1.062227552961739,1.5648555488669529,1.105297242326329,1.1052972423263296,1.1052972423263296,0.9453189914759109,0.4758047875048632,6.0,0.10628959259904171,0.0,0.692839447401868,0.0,0.0,0.0,0.0,6.0,5.385164807134504,0.973834778246033,1.6061190737756221
AJD0074,2011-03-20,2.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,0.0,7.0,6.0,7.0,0.0,0.0,0.0,4.0,2.0,0.0,65260.0,4.0,0.0,1.8959817030560808,0.33529086219536364,0.5220069217472099,7.681145747868609,1.7320508075688763,2.4072895853503495,2.217748037976359,2.217748037976359,7.681145747868609,0.7889940757899794,3.8526424650962476,0.2472216913290054,0.0,0.5442589281117237,2.454367486930329,0.0,0.0,0.0,0.0,0.0,2.3013359613178452,1.6055832288264038
NDM0417,2010-09-02,1.0,0.0,1.0,2.0,0.0,1.0,10.0,10.0,0.0,10.0,1.0,7.0,7.0,0.0,1.0,1.0,0.0,4.0,4.0,1.0,104446.0,0.0,0.0,0.0,0.4331963108145097,0.0,0.0,0.634149241477217,1.8375610986981803,1.8375610986981796,1.8375610986981796,0.0,1.3062666486689365,0.0,1.2917659027085318,0.5700318744729853,0.7928712765096091,0.0,0.0,5.385164807134504,2.306222118973247,0.0,7.681145747868609,0.6818426068230687,1.6017204129412748
RSC0089,2010-06-06,2.0,2.0,2.0,8.0,8.0,1.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,5.0,3.0,1.0,76881.0,5.0,0.0,3.759253963277762,1.214519260368656,0.4712936820807732,5.788139560014808,0.6364370350708546,1.042056614324097,1.042056614324097,1.042056614324097,6.0,0.2333442680156697,4.522267028347051,0.8614137785740014,0.6181195372211417,0.7686491936412745,7.68114574786861,0.0,0.0,0.0,0.0,0.0,2.295192075844965,1.6012967971011385
MPT0376,2010-09-12,2.0,2.0,1.0,3.0,3.0,1.0,6.0,6.0,6.0,2.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,6.0,0.31621500578381206,0.5978267450423218,6.0,1.7660344237333838,0.35747989586561496,1.3498552109310573,1.3498552109310573,6.0,0.6175155438051162,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.2920455563090023,1.5991015509132576
JCR0172,2011-02-19,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,0.0,10.0,8.0,10.0,0.0,0.0,0.0,4.0,4.0,1.0,104519.0,4.0,0.0,3.3166247903553985,0.5259237061407777,0.6735744894885766,8.643909088903776,2.1933891970943793,1.9749404966483872,1.7873073489111886,1.7873073489111886,4.835597974326801,0.6927718689014432,3.703816978283029,0.6543817088197408,0.23969633140500804,0.5903515278600758,2.60085974954431,0.0,0.0,0.0,0.0,0.0,2.2915295761655474,1.598741564766661
